"experiment_id","timestamp_ms","relative_ms_from_launch","event_name","event_code","url","browser_package","android_version","browser_version","note"
"E02_state_inference_oracle","1779867890088","0","SERVICE_CONNECTED","0","http://198.18.0.1:8000/redirect/http?trial=redirect_http_ok_t2","com.android.chrome","Android 9 API 28","138.0.7204.179","component=com.android.chrome/org.chromium.chrome.browser.customtabs.CustomTabsConnectionService"
"E02_state_inference_oracle","1779867890277","0","extraCallback:onWarmupCompleted","10000","http://198.18.0.1:8000/redirect/http?trial=redirect_http_ok_t2","com.android.chrome","Android 9 API 28","138.0.7204.179","bundle={}"
"E02_state_inference_oracle","1779867891542","1","LAUNCH_REQUESTED","0","http://198.18.0.1:8000/redirect/http?trial=redirect_http_ok_t2","com.android.chrome","Android 9 API 28","138.0.7204.179","鍑嗗鎵撳紑 Custom Tab"
"E02_state_inference_oracle","1779867891929","388","TAB_SHOWN","5","http://198.18.0.1:8000/redirect/http?trial=redirect_http_ok_t2","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1483915}"
"E02_state_inference_oracle","1779867892006","465","NAVIGATION_STARTED","1","http://198.18.0.1:8000/redirect/http?trial=redirect_http_ok_t2","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1484005}"
"E02_state_inference_oracle","1779867892129","588","NAVIGATION_FINISHED","2","http://198.18.0.1:8000/redirect/http?trial=redirect_http_ok_t2","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1484128}"
"E02_state_inference_oracle","1779867899282","7741","TAB_HIDDEN","6","http://198.18.0.1:8000/redirect/http?trial=redirect_http_ok_t2","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1491282}"
"E02_state_inference_oracle","1779867901654","0","SERVICE_CONNECTED","0","http://198.18.0.1:8000/redirect/http?trial=redirect_http_ok_t3","com.android.chrome","Android 9 API 28","138.0.7204.179","component=com.android.chrome/org.chromium.chrome.browser.customtabs.CustomTabsConnectionService"
"E02_state_inference_oracle","1779867901690","0","extraCallback:onWarmupCompleted","10000","http://198.18.0.1:8000/redirect/http?trial=redirect_http_ok_t3","com.android.chrome","Android 9 API 28","138.0.7204.179","bundle={}"
"E02_state_inference_oracle","1779867903123","1","LAUNCH_REQUESTED","0","http://198.18.0.1:8000/redirect/http?trial=redirect_http_ok_t3","com.android.chrome","Android 9 API 28","138.0.7204.179","鍑嗗鎵撳紑 Custom Tab"
"E02_state_inference_oracle","1779867903451","329","TAB_SHOWN","5","http://198.18.0.1:8000/redirect/http?trial=redirect_http_ok_t3","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1495449}"
"E02_state_inference_oracle","1779867903501","379","NAVIGATION_STARTED","1","http://198.18.0.1:8000/redirect/http?trial=redirect_http_ok_t3","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1495497}"
"E02_state_inference_oracle","1779867903655","533","NAVIGATION_FINISHED","2","http://198.18.0.1:8000/redirect/http?trial=redirect_http_ok_t3","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1495654}"
"E02_state_inference_oracle","1779867910826","7704","TAB_HIDDEN","6","http://198.18.0.1:8000/redirect/http?trial=redirect_http_ok_t3","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1502825}"
